id	title	description	link	price	condition	brand	image_link	google_product_category	availability	shipping	manufacturer	c:Vehicle_year:string	c:vehicle:string	c:vehicle_make:string	c:vehicle_model:string	c:category_name1:string	c:vehicle_product:string	c:vehicle_product1:string	c:vehicle_product2:string	c:vehicle_product3:string	c:vehicle_product4:string	c:GoogleAffiliateNetworkPublish	additional_image_link	product_type	adwords_redirect	adwords_grouping	adwords_labels	mpn	promotion_id	custom_label_0	custom_label_1	custom_label_2	custom_label_3	Fit Note	Year Min	Year Max	Color	Brand Type	Design	Series	Submodel	Operation	Location	Part Name	Material	Product Fit	SKU	Warranty	Emissions	Sales	c:cost_of_goods_sold:decimal	Title LP	Product Details	Old ID	Extra Shipping Charge	Est Cost	Variable Cost	Shipping Cost	Category	Subcategory	channelized VC
A1 Cardone+A119B1556	A1 Cardone Brake Caliper 19-B1556, direct fit,with natural 2-year or 24,000-mile a1 cardone limited warranty		http://www.jcwhitney.com/p3039979/sku-580411.jcwx?TID=gglpla	68.96 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a119b1556_is?A1 Cardone+A119B1556	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Braking > Vehicle Brake Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a119b1556_is?A1 Cardone+A119B1556	Brake Caliper > Honda > Civic del Sol > 1997 > A119B1556	http://www.jcwhitney.com/p3039979/sku-580411.jcwx?TID=gglpla		Brake Caliper, A1 Cardone, 3039979, 588593	19-B1556			Slow	Stock Ship				1997	natural	Branded		a1 cardone friction choice			Rear Passenger Side	Brake Caliper	oe replacement	direct fit	588593	2-year or 24,000-mile a1 cardone limited warranty		No	54.12 USD	 A1 Cardone Rear Passenger Side Brake Calipera1 Cardone Friction Choice-natural, Oe Replacement, Semi-loaded (caliper & Hardware)			0.00	42.79	4.68	6.65	Brake|Most Popular	Brake Discs, Pads & Calipers	8.18
A1 Cardone+A119B1557	A1 Cardone Brake Caliper 19-B1557, direct fit,with natural 2-year or 24,000-mile a1 cardone limited warranty		http://www.jcwhitney.com/p3039979/sku-580412.jcwx?TID=gglpla	69.23 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a119b1557_is?A1 Cardone+A119B1557	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Braking > Vehicle Brake Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a119b1557_is?A1 Cardone+A119B1557	Brake Caliper > Honda > Civic del Sol > 1997 > A119B1557	http://www.jcwhitney.com/p3039979/sku-580412.jcwx?TID=gglpla		Brake Caliper, A1 Cardone, 3039979, 588594	19-B1557			Medium	Stock Ship				1997	natural	Branded		a1 cardone friction choice			Rear Driver Side	Brake Caliper	oe replacement	direct fit	588594	2-year or 24,000-mile a1 cardone limited warranty		No	52.15 USD	 A1 Cardone Rear Driver Side Brake Calipera1 Cardone Friction Choice-natural, Oe Replacement, Semi-loaded (caliper & Hardware)			0.00	42.79	2.71	6.65	Brake|Most Popular	Brake Discs, Pads & Calipers	7.68
A1 Cardone+A119B1735	A1 Cardone Brake Caliper 19-B1735, direct fit,with natural 2-year or 24,000-mile a1 cardone limited warranty		http://www.jcwhitney.com/p3039979/sku-580573.jcwx?TID=gglpla	47.92 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a119b1735_is?A1 Cardone+A119B1735	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Braking > Vehicle Brake Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a119b1735_is?A1 Cardone+A119B1735	Brake Caliper > Honda > Civic > 1995 > A119B1735	http://www.jcwhitney.com/p3039979/sku-580573.jcwx?TID=gglpla		Brake Caliper, A1 Cardone, 3039979, 588755	19-B1735			Unsold	Stock Ship				1995	natural	Branded		a1 cardone friction choice			Front Passenger Side	Brake Caliper	oe replacement	direct fit	588755	2-year or 24,000-mile a1 cardone limited warranty		No	37.81 USD	 A1 Cardone Front Passenger Side Brake Calipera1 Cardone Friction Choice-natural, Oe Replacement, Semi-loaded (caliper & Hardware)			0.00	27.12	4.04	6.65	Brake|Most Popular	Brake Discs, Pads & Calipers	4.92
A1 Cardone+A120FLT1	A1 Cardone Power Steering Filter 20-FLT1, direct fit		http://www.jcwhitney.com/p3041467/sku-590198.jcwx?TID=gglpla	14.47 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a120flt1_is?A1 Cardone+A120FLT1	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Steering Parts > Power Steering Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a120flt1_is?A1 Cardone+A120FLT1	Power Steering Filter > Scion > xB > 2006 > A120FLT1	http://www.jcwhitney.com/p3041467/sku-590198.jcwx?TID=gglpla		Power Steering Filter, A1 Cardone, 3041467, 598379	20-FLT1			Slow	Stock Ship				2006		Branded		a1 cardone service plus				Power Steering Filter		direct fit	598379			No	13.41 USD	 A1 Cardone Power Steering Filtera1 Cardone Service Plus			0.00	0.97	6.36	6.08	Steering	Power Steering Pumps & Components	1.84
A1 Cardone+A1215468	A1 Cardone Power Steering Pump 21-5468, direct fit,with painted black 3-year or 36,000-mile a1 cardone limited warranty		http://www.jcwhitney.com/p3038856/sku-586596.jcwx?TID=gglpla	97.96 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a1215468_is?A1 Cardone+A1215468	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Steering Parts > Power Steering Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a1215468_is?A1 Cardone+A1215468	Power Steering Pump > Acura > Integra > 2001 > A1215468	http://www.jcwhitney.com/p3038856/sku-586596.jcwx?TID=gglpla		Power Steering Pump, A1 Cardone, 3038856, 597040	21-5468			Slow	Stock Ship				2001	painted black	Branded						Power Steering Pump		direct fit	597040	3-year or 36,000-mile a1 cardone limited warranty		No	68.10 USD	 A1 Cardone Power Steering Pump-painted Black			0.00	53.93	6.10	8.07	Steering	Power Steering Pumps & Components	12.95
A1 Cardone+A1215908	A1 Cardone Power Steering Pump 21-5908, direct fit,with painted black 3-year or 36,000-mile a1 cardone limited warranty		http://www.jcwhitney.com/p3038856/sku-586830.jcwx?TID=gglpla	103.49 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a1215908_is?A1 Cardone+A1215908	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Steering Parts > Power Steering Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a1215908_is?A1 Cardone+A1215908	Power Steering Pump > Honda > Civic del Sol > 1997 > A1215908	http://www.jcwhitney.com/p3038856/sku-586830.jcwx?TID=gglpla		Power Steering Pump, A1 Cardone, 3038856, 597274	21-5908			Unsold	Stock Ship				1997	painted black	Branded						Power Steering Pump		direct fit	597274	3-year or 36,000-mile a1 cardone limited warranty		No	77.18 USD	 A1 Cardone Power Steering Pump-painted Black			0.00	62.75	6.36	8.07	Steering	Power Steering Pumps & Components	9.95
A1 Cardone+A1261767	A1 Cardone Steering Rack 26-1767, direct fit power,with 3-year or 36,000-mile a1 cardone limited warranty		http://www.jcwhitney.com/p3039836/sku-588549.jcwx?TID=gglpla	214.46 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a1261767_is?A1 Cardone+A1261767	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Steering Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a1261767_is?A1 Cardone+A1261767	Steering Rack > Honda > Civic del Sol > 1997 > A1261767	http://www.jcwhitney.com/p3039836/sku-588549.jcwx?TID=gglpla		Steering Rack, A1 Cardone, 3039836, 593996	26-1767			Unsold	Stock Ship				1997		Branded				power		Steering Rack		direct fit	593996	3-year or 36,000-mile a1 cardone limited warranty		No	151.32 USD	 A1 Cardone Steering Rack-power			0.00	128.55	11.67	11.10	Steering	Tie Rods, Steering Racks, Gearboxes & Components	56.03
A1 Cardone+A13117406	A1 Cardone Distributor 31-17406, direct fit,with lifetime a1 cardone limited warranty		http://www.jcwhitney.com/p3039753/sku-578947.jcwx?TID=gglpla	177.54 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a13117406_is?A1 Cardone+A13117406	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts > Distributor Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a13117406_is?A1 Cardone+A13117406	Distributor > Acura > Integra > 1995 > A13117406	http://www.jcwhitney.com/p3039753/sku-578947.jcwx?TID=gglpla		Distributor, A1 Cardone, 3039753, 587129	31-17406			Unsold	Drop Ship				1995		Branded		a1 cardone oem replacement				Distributor		direct fit	587129	lifetime a1 cardone limited warranty		No	129.07 USD	 A1 Cardone Distributora1 Cardone Oem Replacement			0.00	111.38	9.97	7.72	Engine Electrical|Auto Body Parts	Electronic Control Modules, Ignition & Distributors	20.18
A1 Cardone+A13117409	A1 Cardone Distributor 31-17409, direct fit,with 1-year or 18,000-mile a1 cardone limited warranty		http://www.jcwhitney.com/p3039753/sku-578950.jcwx?TID=gglpla	215.26 USD	new	A1 Cardone	http://images.jcwstatics.com/is/image/Autos/a13117409_is?A1 Cardone+A13117409	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Engine Parts > Vehicle Ignition Parts > Distributor Parts	In Stock	US::Ground:0.00 USD	A1 Cardone											N	http://images.jcwstatics.com/is/image/Autos/a13117409_is?A1 Cardone+A13117409	Distributor > Acura > Integra > 1995 > A13117409	http://www.jcwhitney.com/p3039753/sku-578950.jcwx?TID=gglpla		Distributor, A1 Cardone, 3039753, 587132	31-17409			Unsold	Drop Ship				1995		Branded		a1 cardone oem replacement				Distributor		direct fit	587132	1-year or 18,000-mile a1 cardone limited warranty		No	152.20 USD	 A1 Cardone Distributora1 Cardone Oem Replacement			0.00	133.41	11.07	7.72	Engine Electrical|Auto Body Parts	Electronic Control Modules, Ignition & Distributors	20.10
Air Lift+A1325592	Air Lift Air Suspension Compressor 25592, direct fit,with 2-year air lift limited warranty	AIR LIFT LOADCONTROLLER II ON-BOARD AIR COMPRESSOR SYSTEM - Single PathPanel mounted, economically priced on-board air compressor systemEliminate the search for gas stations that have a working compressor, saving time, energy and moneySet both air springs to the same pressureIncludes standard duty compressorLimited 2 Year WarrantySingle path system inflates two air springs at the same rate at the same timeIncludes 12V air compressor, lighted control panel with 100 psi gauge, wiring harness, air hose fittings, instructionsAir Lift's LoadController II is one of their popular air compressor systems that inflates, controls and maintains air springs on light-to-medium duty vehicles. This adjustable compressor system makes it simple to adjust air spring pressure due to changes in road or load conditions, providing you with maximum leveling and convenience on-the-go. LoadController II's Low Pressure Sensor will automatically activate the compressor if air spring pressure falls below the minimum safe level. This feature eliminates the major cause of air spring failure while increasing safety. The single path system allows the user to level their load evenly (either raising or lowering the front or rear end of the vehicle). This is accomplished by inflating two springs at the same rate at the same time.	http://www.jcwhitney.com/p3043028/sku-221938.jcwx?TID=gglpla	242.53 USD	new	Air Lift	http://images.jcwstatics.com/is/image/Autos/a1325592_is?Air Lift+A1325592	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Suspension Parts	In Stock	US::Ground:0.00 USD	Air Lift											N	http://images.jcwstatics.com/is/image/Autos/a1325592_is?Air Lift+A1325592	Air Suspension Compressor > Ram > ProMaster City > 2015 > A1325592	http://www.jcwhitney.com/p3043028/sku-221938.jcwx?TID=gglpla		Air Suspension Compressor, Air Lift, 3043028, 815499	25592			Slow	Stock Ship		AIR LIFT LOADCONTROLLER II ON-BOARD AIR COMPRESSOR SYSTEM - Single PathPanel mounted, economically priced on-board air compressor systemEliminate the search for gas stations that have a working compressor, saving time, energy and moneySet both air springs to the same pressureIncludes standard duty compressorLimited 2 Year WarrantySingle path system inflates two air springs at the same rate at the same timeIncludes 12V air compressor, lighted control panel with 100 psi gauge, wiring harness, air hose fittings, instructionsAir Lift's LoadController II is one of their popular air compressor systems that inflates, controls and maintains air springs on light-to-medium duty vehicles. This adjustable compressor system makes it simple to adjust air spring pressure due to changes in road or load conditions, providing you with maximum leveling and convenience on-the-go. LoadController II's Low Pressure Sensor will automatically activate the compressor if air spring pressure falls below the minimum safe level. This feature eliminates the major cause of air spring failure while increasing safety. The single path system allows the user to level their load evenly (either raising or lowering the front or rear end of the vehicle). This is accomplished by inflating two springs at the same rate at the same time.		2015		Branded		air lift load controller ii				Air Suspension Compressor		direct fit	815499	2-year air lift limited warranty		No	173.57 USD	 Air Lift Air Suspension Compressorair Lift Load Controller Ii	AIR LIFT LOADCONTROLLER II ON-BOARD AIR COMPRESSOR SYSTEM - Single PathPanel mounted, economically priced on-board air compressor systemEliminate the search for gas stations that have a working compressor, saving time, energy and moneySet both air springs to the same pressureIncludes standard duty compressorLimited 2 Year WarrantySingle path system inflates two air springs at the same rate at the same timeIncludes 12V air compressor, lighted control panel with 100 psi gauge, wiring harness, air hose fittings, instructionsAir Lift's LoadController II is one of their popular air compressor systems that inflates, controls and maintains air springs on light-to-medium duty vehicles. This adjustable compressor system makes it simple to adjust air spring pressure due to changes in road or load conditions, providing you with maximum leveling and convenience on-the-go. LoadController II's Low Pressure Sensor will automatically activate the compressor if air spring pressure falls below the minimum safe level. This feature eliminates the major cause of air spring failure while increasing safety. The single path system allows the user to level their load evenly (either raising or lowering the front or rear end of the vehicle). This is accomplished by inflating two springs at the same rate at the same time.		0.00	150.64	16.02	6.91	Suspension		37.63
Air Lift+A1325812	Air Lift Air Suspension Compressor 25812, direct fit,with 2-year air lift limited warranty	AIR LIFT LOADCONTROLLER II ON-BOARD AIR COMPRESSOR SYSTEM Dual PathPanel mounted, economically priced on-board air compressor systemsEliminate the search for gas stations that have a working compressor, saving time, energy and moneySet air springs at independent pressures-perfect for users with uneven or top-heavy loadsIncludes standard duty compressorLimited 2 Year WarrantyDual path system controls two air springs independently or controls four springs two at a timeIncludes 12V air compressor, lighted control panel with 100 psi gauge, wiring harness, air hose fittings, instructionsAir Lift's LoadController II is one of their popular air compressor systems that inflates, controls and maintains air springs on light-to-medium duty vehicles. This adjustable compressor system makes it simple to adjust air spring pressure due to changes in road or load conditions, providing you with maximum leveling and convenience on-the-go. LoadController II's Low Pressure Sensor will automatically activate the compressor if air spring pressure falls below the minimum safe level. This feature eliminates the major cause of air spring failure while increasing safety. The dual path system allows for uneven loads to be adjusted from one side of the vehicle to the other and can also be used for more advanced leveling if necessary. The user can either control two air springs independently (leveling the vehicle from side-to-side) or split the line to control a full set of four air springs on the vehicle - two at a time (either front-to-rear or side-to-side).	http://www.jcwhitney.com/p3043028/sku-221939.jcwx?TID=gglpla	331.85 USD	new	Air Lift	http://images.jcwstatics.com/is/image/Autos/a1325812_is?Air Lift+A1325812	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Suspension Parts	In Stock	US::Ground:0.00 USD	Air Lift											N	http://images.jcwstatics.com/is/image/Autos/a1325812_is?Air Lift+A1325812	Air Suspension Compressor > Honda > Civic > 2015 > A1325812	http://www.jcwhitney.com/p3043028/sku-221939.jcwx?TID=gglpla		Air Suspension Compressor, Air Lift, 3043028, 815500	25812			Slow	Stock Ship		AIR LIFT LOADCONTROLLER II ON-BOARD AIR COMPRESSOR SYSTEM Dual PathPanel mounted, economically priced on-board air compressor systemsEliminate the search for gas stations that have a working compressor, saving time, energy and moneySet air springs at independent pressures-perfect for users with uneven or top-heavy loadsIncludes standard duty compressorLimited 2 Year WarrantyDual path system controls two air springs independently or controls four springs two at a timeIncludes 12V air compressor, lighted control panel with 100 psi gauge, wiring harness, air hose fittings, instructionsAir Lift's LoadController II is one of their popular air compressor systems that inflates, controls and maintains air springs on light-to-medium duty vehicles. This adjustable compressor system makes it simple to adjust air spring pressure due to changes in road or load conditions, providing you with maximum leveling and convenience on-the-go. LoadController II's Low Pressure Sensor will automatically activate the compressor if air spring pressure falls below the minimum safe level. This feature eliminates the major cause of air spring failure while increasing safety. The dual path system allows for uneven loads to be adjusted from one side of the vehicle to the other and can also be used for more advanced leveling if necessary. The user can either control two air springs independently (leveling the vehicle from side-to-side) or split the line to control a full set of four air springs on the vehicle - two at a time (either front-to-rear or side-to-side).		2015		Branded		air lift load controller ii				Air Suspension Compressor		direct fit	815500	2-year air lift limited warranty		No	241.30 USD	 Air Lift Air Suspension Compressorair Lift Load Controller Ii	AIR LIFT LOADCONTROLLER II ON-BOARD AIR COMPRESSOR SYSTEM Dual PathPanel mounted, economically priced on-board air compressor systemsEliminate the search for gas stations that have a working compressor, saving time, energy and moneySet air springs at independent pressures-perfect for users with uneven or top-heavy loadsIncludes standard duty compressorLimited 2 Year WarrantyDual path system controls two air springs independently or controls four springs two at a timeIncludes 12V air compressor, lighted control panel with 100 psi gauge, wiring harness, air hose fittings, instructionsAir Lift's LoadController II is one of their popular air compressor systems that inflates, controls and maintains air springs on light-to-medium duty vehicles. This adjustable compressor system makes it simple to adjust air spring pressure due to changes in road or load conditions, providing you with maximum leveling and convenience on-the-go. LoadController II's Low Pressure Sensor will automatically activate the compressor if air spring pressure falls below the minimum safe level. This feature eliminates the major cause of air spring failure while increasing safety. The dual path system allows for uneven loads to be adjusted from one side of the vehicle to the other and can also be used for more advanced leveling if necessary. The user can either control two air springs independently (leveling the vehicle from side-to-side) or split the line to control a full set of four air springs on the vehicle - two at a time (either front-to-rear or side-to-side).		0.00	215.80	18.59	6.91	Suspension		33.71
